mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score,rank_train_precision,rank_train_f1_score,rank_train_recall,rank_train_accuracy
0.002496814727783203,0.0002721550158643159,0.2529648780822754,0.05636682126662788,manhattan,73,distance,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 73, 'weights': 'distance'})",0.4341736694677871,0.45098039215686275,0.4297752808988764,0.4691011235955056,0.4241573033707865,0.44163755389796366,0.01639218434040123,13,0.9978947368421053,0.9985964912280701,0.9978962131837307,0.9971949509116409,0.9964936886395512,0.9976152161610197,0.0007147641228249312,0.41722151257754975,0.5018520336943508,0.48663054580772713,0.49048764806478057,0.4931871768671171,0.47787578340230513,0.030737419905463335,13,0.9978145129350886,0.9978325922197052,0.9984695190214934,0.9966384761435565,0.9964080047583666,0.997432621015642,0.0007824935053136013,0.27895695896309386,0.27852315798029476,0.2874551263950218,0.290895048633963,0.27205369864029455,0.28157679812253356,0.006756659455102589,13,0.9974608468400872,0.9997630050953904,0.9977346075294675,0.999246928260008,0.9972185306940851,0.9982847836838078,0.001022675108576566,0.2981689610636675,0.3087949763211875,0.3141211091653333,0.31488297613756716,0.3060430655773877,0.30840221765302867,0.0060851515835769615,13,0.9975808406010546,0.9987695617897758,0.9980629805141661,0.9979101782904408,0.9967477835243636,0.9978142689439601,0.000659624197653035,14,13,13,1
0.0029306411743164062,0.00025019805181397355,0.05007777214050293,0.012409951502742305,cosine,88,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 88, 'weights': 'uniform'})",0.40896358543417366,0.39775910364145656,0.398876404494382,0.4297752808988764,0.3792134831460674,0.40291757152299124,0.016508879215456636,16,0.41333333333333333,0.4224561403508772,0.41444600280504906,0.4123422159887798,0.4165497896213184,0.4158254964198715,0.0035982540662468686,0.21664030220693065,0.2579164782688021,0.30491215310458913,0.2275651694479632,0.2636030796320529,0.25412743653206754,0.03096472625214218,17,0.35098518799647077,0.36901123225016785,0.27890438775492266,0.33546247109560495,0.3261280865288782,0.3320982731252089,0.030317758827068202,0.1754281861045843,0.1750640072594807,0.19002229103115192,0.18953906134433518,0.15597447631471917,0.17720560441085426,0.012449000524392932,17,0.18364107880512315,0.1946507426539906,0.18011643657444965,0.18078427994447516,0.18539625681172103,0.18491775895795193,0.005229305678982939,0.17080446701166266,0.17293834197868724,0.19742255589102964,0.18142800772628712,0.15512946364099345,0.17554456724973203,0.013851344155827063,17,0.18714526242026294,0.1988659554636732,0.18111205351508108,0.18687628582465501,0.1866259760525106,0.18812510665523657,0.005819205929129406,17,17,16,16
0.002689075469970703,0.00031769217603820073,0.24826083183288575,0.057260289986572246,manhattan,92,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 92, 'weights': 'uniform'})",0.3949579831932773,0.4061624649859944,0.3792134831460674,0.4044943820224719,0.35674157303370785,0.3883139772763038,0.01846159542926847,19,0.3831578947368421,0.3950877192982456,0.3870967741935484,0.38429172510518933,0.3849929873772791,0.3869254201422209,0.004278256264943182,0.18851631840831803,0.26891629915846543,0.2374873158987815,0.23044145729278573,0.21295249290938945,0.227662776733548,0.0266643334719581,19,0.3109435064990857,0.3458702601841638,0.28800470255578964,0.37054967942548284,0.2561807377889248,0.3143097772906893,0.04059868136245119,0.1650427180509289,0.17131958850492,0.15619516836555375,0.16727825926608889,0.1359901285774469,0.15916517255298768,0.012601596187538137,19,0.1592442699837458,0.16865060105132149,0.15791473274095755,0.15989311201274095,0.15724871734039192,0.16059028662583155,0.004137418416354064,0.1586763119661717,0.1713700050729982,0.1544695067398915,0.16152166690974573,0.13020921659436846,0.1552493414566351,0.013700934159379417,19,0.15904033443340618,0.16795236842508693,0.159413457994123,0.16323585046490063,0.15497479216029314,0.16092336069556196,0.004380995783736595,18,19,19,19
0.002399587631225586,0.00023312907588068853,0.039085674285888675,0.007812889826478965,cosine,18,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 18, 'weights': 'distance'})",0.5910364145658263,0.6134453781512605,0.5786516853932584,0.648876404494382,0.5758426966292135,0.6015705158467882,0.027118334079866097,1,0.9978947368421053,0.9985964912280701,0.9978962131837307,0.9964936886395512,0.9971949509116409,0.9976152161610197,0.0007147641228249313,0.654630207520674,0.6407736996673103,0.6472606843296498,0.6698761670944816,0.6349823133345072,0.6495046143893246,0.012111425898627093,1,0.9976853678423946,0.9990586458595521,0.9981007914534218,0.996140415727051,0.9967275134362644,0.9975425468637369,0.0010257526243037814,0.5435429612219925,0.5890638298986757,0.5398778611279945,0.6198836239414794,0.5261995750572122,0.5637135702494709,0.03515680568309089,4,0.9990294742910677,0.9986043633395215,0.998144593224579,0.9976745371156786,0.9989121138160503,0.9984730163573795,0.0005030178711495794,0.5486041808337049,0.5935151873690283,0.5506541872212604,0.6148881010845217,0.5533123350777893,0.572194798317261,0.02703456923322553,3,0.9983283066232057,0.9988154100452351,0.9980983094783996,0.9968592418547388,0.9977836594782128,0.9979769854959584,0.0006523538249477344,2,1,1,1
0.002920675277709961,0.0001021721283284321,0.04161028861999512,0.00801658975746113,cosine,44,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 44, 'weights': 'distance'})",0.5490196078431373,0.5686274509803921,0.5252808988764045,0.6123595505617978,0.5365168539325843,0.5583608724388631,0.030594002332537867,5,0.9978947368421053,0.9985964912280701,0.9978962131837307,0.9964936886395512,0.9971949509116409,0.9976152161610197,0.0007147641228249313,0.5849690665917847,0.6462338065786342,0.5519582820634501,0.6831761475011767,0.6147045357257311,0.6162083676921554,0.04580925552766397,4,0.9976853678423946,0.9990586458595521,0.9981007914534218,0.996140415727051,0.9967275134362644,0.9975425468637369,0.0010257526243037814,0.4511494705904072,0.4933868297698766,0.44091924439154073,0.5118497625332317,0.4602660715927964,0.47151427577557053,0.026768128224319645,5,0.9990294742910677,0.9986043633395215,0.998144593224579,0.9976745371156786,0.9989121138160503,0.9984730163573795,0.0005030178711495794,0.45855878266280686,0.5276481766549639,0.4549100337234324,0.5367738617955764,0.48866492946501333,0.4933111568603586,0.033976459050978826,5,0.9983283066232057,0.9988154100452351,0.9980983094783996,0.9968592418547388,0.9977836594782128,0.9979769854959584,0.0006523538249477344,2,1,1,1
0.002932119369506836,0.0002484258625308811,0.04921088218688965,0.012241652879953541,cosine,94,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 94, 'weights': 'uniform'})",0.4005602240896359,0.39775910364145656,0.38202247191011235,0.4241573033707865,0.37640449438202245,0.3961807194788028,0.016708774082866043,18,0.40842105263157896,0.4126315789473684,0.4102384291725105,0.4067321178120617,0.4158485273492286,0.41077434118254963,0.0032050408993564493,0.2009461676657684,0.24825197291464157,0.26822070851108964,0.23361184882056027,0.26493464899571445,0.24319306938155488,0.024500089801859443,18,0.31374761268476303,0.33311933329066434,0.28169661336360546,0.29979655605364897,0.32388013111585906,0.3104480493017082,0.018140531607453044,0.1698082934610982,0.16429498700770187,0.169049489885937,0.181596699446598,0.1541555048800318,0.16778099493627335,0.00888142939411765,18,0.17676155563917523,0.1844383662462275,0.1772444858241742,0.1724917289954117,0.18155347962248586,0.1784979232654949,0.004130029903550309,0.16246762304501564,0.15935414713617635,0.17238333091545596,0.1746060772564032,0.15409737476056706,0.16458171062272364,0.007785515915608999,18,0.17631012341401806,0.1865189530129179,0.1795629747695418,0.17457008607621996,0.18102971548216798,0.1795983705509731,0.00414826895894456,20,18,18,17
0.002831268310546875,0.0004435479525219629,0.25098614692687987,0.0730130566498816,manhattan,77,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 77, 'weights': 'uniform'})",0.4061624649859944,0.4005602240896359,0.3792134831460674,0.42134831460674155,0.3792134831460674,0.39729959399490133,0.01625876972687917,17,0.4070175438596491,0.41403508771929826,0.40883590462833097,0.3997194950911641,0.4074333800841515,0.4074082822765188,0.004587448326638359,0.3024236048283235,0.25994327961873603,0.270996960614079,0.2946434008748597,0.31786777977078545,0.28917500514135674,0.021041098551950195,16,0.27550914438936325,0.41536200243219507,0.42313984402687516,0.392771425781047,0.37829855979775984,0.37701619528544805,0.0532002726069901,0.19366051674648163,0.17108288227910304,0.16597150314188855,0.2012810380964539,0.1734927499959871,0.18109773805198284,0.013799457752034136,16,0.18420807630335762,0.18879236849413997,0.1845381732661742,0.1812825668528625,0.18098536208521032,0.1839613094003489,0.002820096517852223,0.19761150962240256,0.17089052475511288,0.16904877689360448,0.20437561762513756,0.18413259445417024,0.18521180467008555,0.014060665915077911,16,0.18840998985544216,0.1968768153034431,0.19605403984300165,0.19118269608653554,0.18365775479814844,0.19123625917731416,0.004908182552924561,16,16,17,18
0.0023482322692871095,0.00021643377551689287,0.30470547676086424,0.06334818673278686,manhattan,92,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 92, 'weights': 'uniform'})",0.3949579831932773,0.4061624649859944,0.3792134831460674,0.4044943820224719,0.35674157303370785,0.3883139772763038,0.01846159542926847,19,0.3831578947368421,0.3950877192982456,0.3870967741935484,0.38429172510518933,0.3849929873772791,0.3869254201422209,0.004278256264943182,0.18851631840831803,0.26891629915846543,0.2374873158987815,0.23044145729278573,0.21295249290938945,0.227662776733548,0.0266643334719581,19,0.3109435064990857,0.3458702601841638,0.28800470255578964,0.37054967942548284,0.2561807377889248,0.3143097772906893,0.04059868136245119,0.1650427180509289,0.17131958850492,0.15619516836555375,0.16727825926608889,0.1359901285774469,0.15916517255298768,0.012601596187538137,19,0.1592442699837458,0.16865060105132149,0.15791473274095755,0.15989311201274095,0.15724871734039192,0.16059028662583155,0.004137418416354064,0.1586763119661717,0.1713700050729982,0.1544695067398915,0.16152166690974573,0.13020921659436846,0.1552493414566351,0.013700934159379417,19,0.15904033443340618,0.16795236842508693,0.159413457994123,0.16323585046490063,0.15497479216029314,0.16092336069556196,0.004380995783736595,18,19,19,19
0.0029096603393554688,0.00038141423060145645,0.05430512428283692,0.009175578445874206,cosine,70,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 70, 'weights': 'distance'})",0.49859943977591037,0.5238095238095238,0.4859550561797753,0.550561797752809,0.4943820224719101,0.5106615679979856,0.023604352744841663,9,0.9978947368421053,0.9985964912280701,0.9978962131837307,0.9964936886395512,0.9971949509116409,0.9976152161610197,0.0007147641228249313,0.4770846653806489,0.6281911052384838,0.5464717892415334,0.582700499380081,0.6590363591612035,0.5786968836803901,0.06369244515047633,9,0.9976853678423946,0.9990586458595521,0.9981007914534218,0.996140415727051,0.9967275134362644,0.9975425468637369,0.0010257526243037814,0.3745641947689429,0.4026665868797822,0.3685281185014291,0.4212752919218417,0.3754347874332453,0.38849379590104827,0.020192544413102285,9,0.9990294742910677,0.9986043633395215,0.998144593224579,0.9976745371156786,0.9989121138160503,0.9984730163573795,0.0005030178711495794,0.3853155142346978,0.4443965179699726,0.3911699410626248,0.44379314154277383,0.43407580831008824,0.4197501846240314,0.026051126139350067,9,0.9983283066232057,0.9988154100452351,0.9980983094783996,0.9968592418547388,0.9977836594782128,0.9979769854959584,0.0006523538249477344,2,1,1,1
0.009457921981811524,0.003718970579745594,0.10270981788635254,0.027829597338063103,euclidean,82,distance,"OrderedDict({'metric': 'euclidean', 'n_neighbors': 82, 'weights': 'distance'})",0.43977591036414565,0.45098039215686275,0.4157303370786517,0.45786516853932585,0.4044943820224719,0.4337692380322915,0.02047113552206,14,0.9978947368421053,0.9985964912280701,0.9978962131837307,0.9971949509116409,0.9964936886395512,0.9976152161610197,0.0007147641228249312,0.42730747853001444,0.5001673851820219,0.48564601143570285,0.49027342219636205,0.39646394849234606,0.45997164916728944,0.04072651128884094,15,0.999376369995701,0.9979657937354346,0.9984695190214934,0.9981031460089668,0.9979646559016356,0.9983758969326463,0.0005331807066532287,0.27211761865323775,0.2764208541538529,0.2649202857567328,0.27652747250701887,0.2405191412436682,0.2661010744629021,0.013470233867608573,15,0.9958023439260762,0.9996279528519548,0.9977346075294675,0.9976937561431731,0.9955645317976576,0.9972846384496658,0.0014843810694589198,0.2932363957762059,0.3060439609533707,0.29605708394832453,0.2960634927358819,0.25776518721364156,0.2898332241254849,0.016614940476683313,15,0.997529288296352,0.9987690382210815,0.9980629805141661,0.9978643502246476,0.9966966969666233,0.997784470844574,0.000678482337687442,1,15,15,1
